Metagenome	Bin Name	Marker Lineage	# Genomes	# Markers	# Marker Sets	0	1	2	3	4	5+	Completeness	Contamination	Domain	Phylum	Class	Order	Family	Genus	Species	FastANI Reference	FastANI Reference Radius	FastANI Taxonomy	FastANI ANI	FastANI Alignment Fraction	Closest Placement Reference	Closest Placement Taxonomy	Closest Placement ANI	Closest Placement Alignment Fraction	Classification Method	Note	Other Related References	MSA AA Percent	RED Value	Warnings
A1	bin.010	k__Archaea	207	149	107	138	11	0	0	0	0	6.07	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.011	c__Deltaproteobacteria	83	247	155	31	202	13	0	1	0	87.04	5.73	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	84.85	0.803787579	-
A1	bin.012	k__Bacteria	5449	104	58	98	6	0	0	0	0	6.02	0	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Mycobacterium		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCF_010727945.1, s__Mycobacterium cook...	10.14	0.9810443193	Genome domain questionable ( 10.8% Bacterial, 1.6% Archaeal)
A1	bin.013	k__Bacteria	5449	104	58	70	31	3	0	0	0	42.87	4.31	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	29.66	0.8724929273	-
A1	bin.014	k__Bacteria	5449	100	55	80	17	3	0	0	0	30	2.73	Bacteria	FCPU426	Palsa-1180	Palsa-1180	Palsa-1180	Bog-1183		-	-	-	-	-	GCA_003136635.1	d__Bacteria;p__FCPU426;c__Palsa-1180;o__Palsa-1180;f__Palsa-1180;g__Bog-1183;s__Bog-1183 sp003136635	82.62	0.68	taxonomic classification defined by topology and ANI	-	GCA_013286205.1, s__Bog-1183 sp0132862...	19.5	0.9717906045	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
A1	bin.015	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.016	k__Bacteria	5449	104	58	98	6	0	0	0	0	8.62	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.017	k__Bacteria	88	227	146	166	61	0	0	0	0	27.72	0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	20.73	0.8973362273	-
A1	bin.018	k__Bacteria	5449	104	58	23	61	19	1	0	0	82.45	14.36	Bacteria	Proteobacteria	Gammaproteobacteria	DSM-16500	DSM-16500	SCGC-AG-212-F23		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	61.07	0.8623558419	Genome has more than 12.5% of markers with multiple hits
A1	bin.019	o__Rhodospirillales	63	336	201	83	249	4	0	0	0	85.5	1.14	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	CAJCIS01		-	-	-	-	-	GCA_903970435.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAJCIS01;s__CAJCIS01 sp903970435	77.47	0.33	taxonomic classification defined by topology and ANI	-	-	71.47	0.9204732983	-
A1	bin.020	k__Bacteria	88	230	148	41	148	39	2	0	0	91.12	21.04	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358	UBA11358		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003139955.1, s__UBA11358 sp0031399...	61.01	0.9052160197	Genome has more than 11.7% of markers with multiple hits
A1	bin.021	o__Rhizobiales	92	481	319	208	259	14	0	0	0	58.87	2.68	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Roseiarcus		-	-	-	-	-	GCF_009765995.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp009765995	81.28	0.57	taxonomic classification defined by topology and ANI	-	GCA_004799435.1, s__Roseiarcus sp00479...	46.58	0.9711923639	-
A1	bin.022	k__Bacteria	5449	104	58	86	15	3	0	0	0	26.72	5.17	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter		-	-	-	-	-	GCA_013288745.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp013288745	81.14	0.45	taxonomic classification defined by topology and ANI	-	-	15.21	0.9786813496	-
A1	bin.023	k__Bacteria	5449	104	58	0	7	7	5	4	81	100	1564.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.024	k__Bacteria	5449	104	58	104	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.025	k__Bacteria	5449	104	58	70	31	3	0	0	0	48.04	5.17	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavipsychrobacter		-	-	-	-	-	-	-	-	-	ANI	-	GCA_903882965.1, s__Flavipsychrobacter...	24.84	0.9647622297	-
A1	bin.026	c__Gammaproteobacteria	1097	270	172	44	222	4	0	0	0	93.74	0.87	Bacteria	Proteobacteria	Gammaproteobacteria	DSM-16500	DSM-16500			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	81.52	0.8312273909	-
A1	bin.027	k__Bacteria	5449	104	58	81	22	1	0	0	0	37.93	1.72	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter		-	-	-	-	-	-	-	-	-	ANI	-	GCA_013288235.1, s__Mucilaginibacter s...	30.2	0.9635572808	-
A1	bin.028	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.029	k__Bacteria	5449	104	58	73	31	0	0	0	0	43.1	0	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	CAIVDV01		-	-	-	-	-	GCA_903832475.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAIVDV01;s__CAIVDV01 sp903832475	-	-	taxonomic classification defined by topology and ANI	-	GCA_903832055.1, s__CAIVDV01 sp9038320...	34.13	0.9530103585	-
A1	bin.030	k__Bacteria	2258	188	117	43	50	78	13	4	0	90.78	73.37	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Palsa-343		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003166955.1, s__Palsa-343 sp003166...	27.91	0.9243881888	Genome has more than 55.0% of markers with multiple hits
A1	bin.031	k__Bacteria	5449	104	58	81	20	3	0	0	0	35.5	5.17	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia		-	-	-	-	-	-	-	-	-	ANI	-	GCF_900141745.1, s__Paraburkholderia p...	22.67	0.9933562959	Genome has more than 10.8% of markers with multiple hits
A1	bin.032	k__Bacteria	5449	104	58	32	71	1	0	0	0	72.23	1.72	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	PALSA-1337	PALSA-1337		-	-	-	-	-	GCA_003151615.1	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983_A;f__PALSA-1337;g__PALSA-1337;s__PALSA-1337 sp003151615	80.27	0.56	taxonomic classification defined by topology and ANI	-	-	51.52	0.9536167472	-
A1	bin.033	k__Bacteria	5449	104	58	82	22	0	0	0	0	19.67	0	Bacteria	FCPU426	Palsa-1180	Palsa-1180	Palsa-1180	Bog-1183		-	-	-	-	-	GCA_003136635.1	d__Bacteria;p__FCPU426;c__Palsa-1180;o__Palsa-1180;f__Palsa-1180;g__Bog-1183;s__Bog-1183 sp003136635	82.43	0.78	taxonomic classification defined by topology and ANI	-	GCA_013286205.1, s__Bog-1183 sp0132862...	14.37	0.9700878827	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
A1	bin.034	k__Bacteria	2258	187	116	35	144	8	0	0	0	84.22	6.11	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Terracidiphilus		-	-	-	-	-	GCA_003140785.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003140785	77.99	0.33	taxonomic classification defined by topology and ANI	-	GCA_002314435.1, s__Terracidiphilus sp...	74.39	0.95417568	-
A1	bin.035	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.036	k__Bacteria	5449	104	58	70	33	1	0	0	0	53.45	1.72	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Herminiimonas		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCF_000026125.1, s__Herminiimonas arse...	46.2	0.978308681	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
A1	bin.037	k__Bacteria	5449	104	58	91	13	0	0	0	0	21.55	0	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter		-	-	-	-	-	GCF_009766065.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__Rhodanobacter sp009766065	93.04	0.92	taxonomic classification defined by topology and ANI	-	GCF_002001175.1, s__Rhodanobacter sp00...	14.65	0.9960240943	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
A1	bin.038	root	5656	56	24	55	1	0	0	0	0	4.17	0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter		-	-	-	-	-	GCA_013288745.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp013288745	81.48	0.53	taxonomic classification defined by topology and ANI	-	-	21.02	0.9721987453	-
A1	bin.039	k__Bacteria	2258	187	116	54	105	28	0	0	0	88.72	20.74	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Acidobacterium_A		-	-	-	-	-	GCA_013285705.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Acidobacterium_A;s__Acidobacterium_A sp013285705	83.7	0.41	taxonomic classification defined by topology and ANI	-	GCF_009765985.1, s__Acidobacterium_A s...	54.85	0.9810252674	Genome has more than 18.3% of markers with multiple hits
A1	bin.040	c__Deltaproteobacteria	83	247	155	27	210	8	2	0	0	90.5	6.64	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Palsa-1150		-	-	-	-	-	GCA_003139415.1	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Palsa-1150;s__Palsa-1150 sp003139415	78.53	0.43	taxonomic classification defined by topology and ANI	-	GCA_003153495.1, s__Palsa-1150 sp00315...	80.54	0.9313915133	-
A1	bin.041	k__Bacteria	5449	104	58	96	8	0	0	0	0	6.36	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.042	k__Bacteria	5449	104	58	85	19	0	0	0	0	26.18	0	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter		-	-	-	-	-	GCF_009765905.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__Mucilaginibacter sp009765905	90.92	0.77	taxonomic classification defined by topology and ANI	-	GCA_013289005.1, s__Mucilaginibacter s...	26.72	0.9937716673	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
A1	bin.043	k__Bacteria	5449	104	58	56	48	0	0	0	0	69.75	0	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Granulicella_A		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	59.02	0.9398682204	-
A1	bin.044	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.045	k__Bacteria	2258	187	116	100	86	1	0	0	0	53.43	0.05	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Granulicella_A		-	-	-	-	-	GCF_009766105.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__Granulicella_A sp009766105	91.8	0.82	taxonomic classification defined by topology and ANI	-	GCF_000178955.2, s__Granulicella_A mal...	52.89	0.9901440311	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
A1	bin.046	k__Bacteria	5449	104	58	67	37	0	0	0	0	50.17	0	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales_A	BOG-932	BOG-932		-	-	-	-	-	GCA_003165335.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales_A;f__BOG-932;g__BOG-932;s__BOG-932 sp003165335	78.65	0.36	taxonomic classification defined by topology and ANI	-	GCA_903970575.1, s__BOG-932 sp90397057...	42.72	0.9557032342	-
A1	bin.047	p__Bacteroidetes	350	316	210	39	45	88	104	35	5	94.13	153.15	Bacteria	Bacteroidota	Bacteroidia	AKYH767	Palsa-948	JABEUT01		-	-	-	-	-	-	-	-	-	ANI	-	GCA_013288205.1, s__JABEUT01 sp0132882...	18.36	0.9534927028	Genome has more than 65.8% of markers with multiple hits
A1	bin.048	k__Bacteria	5449	104	58	64	33	7	0	0	0	58.93	10.34	Bacteria	Actinobacteriota	Acidimicrobiia	Acidimicrobiales	RAAP-2	Bog-473		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003169675.1, s__Bog-473 sp00316967...	44.21	0.907271996	-
A1	bin.049	k__Archaea	207	149	107	119	26	2	2	0	0	14.26	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.050	root	5656	56	24	51	2	3	0	0	0	20.83	12.5	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Nevskiaceae	Nevskia		-	-	-	-	-	-	-	-	-	ANI	-	GCF_000711955.1, s__Nevskia soli, 95.0...	21.12	0.9443739008	-
A1	bin.051	k__Bacteria	924	161	108	89	71	1	0	0	0	43.77	0.93	Bacteria	Eremiobacterota	Eremiobacteria	Baltobacterales	Baltobacteraceae	Aquilonibacter		-	-	-	-	-	GCA_003167055.1	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Aquilonibacter;s__Aquilonibacter stordalenmirensis	81.4	0.62	taxonomic classification defined by topology and ANI	-	-	32.54	0.967738267	-
A1	bin.052	k__Bacteria	5449	104	58	18	24	28	30	4	0	94.72	142.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.053	k__Bacteria	5449	104	58	65	28	9	2	0	0	52.23	19.12	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	BOG-935		-	-	-	-	-	GCA_003165275.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__BOG-935;s__BOG-935 sp003165275	78.24	0.36	taxonomic classification defined by topology and ANI	-	-	30.16	0.936088061	Genome has more than 12.5% of markers with multiple hits
A1	bin.054	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.055	root	5656	56	24	55	1	0	0	0	0	4.17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.056	k__Bacteria	88	230	148	50	174	5	1	0	0	82.5	4.73	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358	UBA11358		-	-	-	-	-	-	-	-	-	ANI	-	GCA_903895255.1, s__UBA11358 sp9038952...	63.59	0.9443820445	-
A1	bin.057	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.058	k__Bacteria	88	230	148	31	194	5	0	0	0	89.56	3.04	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358	UBA11358		-	-	-	-	-	-	-	-	-	ANI	-	GCA_903833055.1, s__UBA11358 sp9038330...	72.21	0.9302734611	-
A1	bin.059	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.060	k__Bacteria	5449	104	58	53	34	13	3	1	0	69.94	34.83	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella		-	-	-	-	-	GCF_003977615.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dyella;s__Dyella sp003977615	87.33	0.52	taxonomic classification defined by topology and ANI	-	GCA_903970555.1, s__Dyella sp903970555...	27.62	0.9951249333	Genome has more than 31.7% of markers with multiple hits
A1	bin.061	k__Bacteria	5449	104	58	91	12	1	0	0	0	18.45	1.72	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	14.69	0.9603569166	-
A1	bin.062	o__Rhodospirillales	63	336	201	73	234	28	1	0	0	85.42	9.25	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodopila		-	-	-	-	-	GCF_009765975.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Rhodopila;s__Rhodopila sp009765975	86.03	0.73	taxonomic classification defined by topology and ANI	-	GCA_003506895.1, s__Rhodopila sp003506...	64.17	0.9812743621	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
A1	bin.063	k__Bacteria	5449	104	58	99	5	0	0	0	0	6.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.064	p__Bacteroidetes	350	316	210	33	269	14	0	0	0	92.52	4.79	Bacteria	Bacteroidota	Bacteroidia	AKYH767	Palsa-948	JABEUT01		-	-	-	-	-	GCA_013288205.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__Palsa-948;g__JABEUT01;s__JABEUT01 sp013288205	79.72	0.48	taxonomic classification defined by topology and ANI	-	GCA_903916255.1, s__JABEUT01 sp9039162...	80.52	0.9590519808	-
A1	bin.065	k__Archaea	207	149	107	137	12	0	0	0	0	1.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.066	o__Rhodospirillales	63	336	201	47	289	0	0	0	0	94.66	0	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidocella		-	-	-	-	-	-	-	-	-	ANI	-	GCF_014201825.1, s__Acidocella aromati...	78.92	0.9516249806	-
A1	bin.067	p__Bacteroidetes	350	316	210	110	197	9	0	0	0	72.2	2.94	Bacteria	Bacteroidota	Bacteroidia	AKYH767	Palsa-948	JABEUT01		-	-	-	-	-	GCA_013288205.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__Palsa-948;g__JABEUT01;s__JABEUT01 sp013288205	83.14	0.5	taxonomic classification defined by topology and ANI	-	GCA_903916255.1, s__JABEUT01 sp9039162...	51.68	0.9771916224	-
A1	bin.068	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.069	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.070	k__Bacteria	5449	104	58	52	32	9	4	7	0	49.53	13.48	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	BOG-931		-	-	-	-	-	GCA_003164375.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__BOG-931;s__BOG-931 sp003164375	77.21	0.29	taxonomic classification defined by topology and ANI	-	-	31.92	0.9484157633	Genome has more than 10.8% of markers with multiple hits
A1	bin.071	k__Bacteria	5449	104	58	97	6	1	0	0	0	6.72	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.072	k__Bacteria	5449	104	58	68	36	0	0	0	0	51.72	0	Bacteria	Proteobacteria	Gammaproteobacteria	DSM-16500	DSM-16500	VFKI01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	46.28	0.857724567	-
A1	bin.073	root	5656	56	24	54	2	0	0	0	0	8.33	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.074	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A1	bin.075	k__Bacteria	5449	104	58	71	33	0	0	0	0	46.03	0	Bacteria	FCPU426	JAAXVQ01					-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	36.43	0.4626558099	-
A1	bin.076	k__Bacteria	5449	104	58	90	14	0	0	0	0	20.69	0	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium		-	-	-	-	-	GCA_903897605.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp903897605	80.04	0.53	taxonomic classification defined by topology and ANI	-	GCA_903857685.1, s__Rhizomicrobium sp9...	14.69	0.9706225205	-
A1	bin.077	k__Bacteria	5449	104	58	93	11	0	0	0	0	16.38	0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter		-	-	-	-	-	GCA_013288745.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp013288745	80.39	0.33	taxonomic classification defined by topology and ANI	-	-	13.62	0.9802244996	-
A3	bin.001	k__Bacteria	5449	101	57	92	8	1	0	0	0	15.79	1.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3	bin.002	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3	bin.003	k__Bacteria	924	151	101	56	94	1	0	0	0	58.02	0.11	Bacteria	Patescibacteria	Doudnabacteria	UBA920	O2-02-FULL-48-8	2-01-FULL-45-18		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	51.76	0.8735670615	-
A3	bin.004	k__Bacteria	88	230	148	30	196	4	0	0	0	86.08	1.27	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Rhabdochlamydiaceae	PALSA-1444		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	71.99	0.9108763446	-
A3	bin.005	k__Bacteria	924	160	109	51	108	1	0	0	0	70.81	0.1	Bacteria	Patescibacteria	Doudnabacteria	UBA920	UBA920	PALSA-1336		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	67.56	0.9145620222	-
A3	bin.006	k__Bacteria	5449	104	58	71	30	3	0	0	0	41.38	5.17	Bacteria	Dormibacterota	Dormibacteria	Dormibacterales	Dormibacteraceae	UBA10449		-	-	-	-	-	GCA_003446775.1	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__Dormibacterales;f__Dormibacteraceae;g__UBA10449;s__UBA10449 sp003446775	84.67	0.62	taxonomic classification defined by topology and ANI	-	GCA_005879945.1, s__UBA10449 sp0058799...	34.21	0.9767403319	-
A3	bin.007	k__Bacteria	5449	104	58	76	28	0	0	0	0	37.41	0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas		-	-	-	-	-	GCF_002564105.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Collimonas;s__Collimonas sp002564105	94.3	0.93	taxonomic classification defined by topology and ANI	-	GCF_001584185.1, s__Collimonas pratens...	31.07	0.9979102756	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
A3	bin.008	k__Bacteria	924	151	101	38	113	0	0	0	0	68.37	0	Bacteria	Patescibacteria	Microgenomatia	Levybacterales	UBA12049	PJMG01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	59.86	0.8743537188	-
A3	bin.009	k__Bacteria	2258	187	116	37	143	7	0	0	0	77.59	4.42	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	GWA2-73-35	AR37		-	-	-	-	-	GCA_003220345.1	d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__AR37;s__AR37 sp003220345	78.92	0.43	taxonomic classification defined by topology and ANI	-	-	74.57	0.8746335508	-
A3	bin.010	k__Bacteria	5449	101	57	93	8	0	0	0	0	14.04	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3	bin.011	k__Bacteria	5449	104	58	93	11	0	0	0	0	8.93	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
A3	bin.012	k__Bacteria	2258	188	117	83	105	0	0	0	0	52.7	0	Bacteria	Acidobacteriota	Acidobacteriae	UBA7541	UBA7541			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	53.44	0.8755625385	-
A3	bin.013	k__Archaea	207	149	107	106	32	10	1	0	0	29.83	9.35	Archaea	Thermoplasmatota	SW-10-69-26					-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	18.62	0.3621459931	-
